,Buy,Currency,Date,Mean,Sell,date
1477,85.9550,US DOLLAR,14-12-2012,86.0383,86.1217,2012-12-14
1478,85.9839,US DOLLAR,17-12-2012,86.0672,86.1506,2012-12-17
1479,85.9750,US DOLLAR,18-12-2012,86.0611,86.1472,2012-12-18
1480,85.9778,US DOLLAR,19-12-2012,86.0744,86.1711,2012-12-19
1481,85.9639,US DOLLAR,20-12-2012,86.0472,86.1306,2012-12-20
1482,85.9161,US DOLLAR,21-12-2012,86.0008,86.0856,2012-12-21
1488,85.8039,US DOLLAR,24-12-2012,85.9039,86.0039,2012-12-24
1487,85.7700,US DOLLAR,27-12-2012,85.8628,85.9556,2012-12-27
1486,85.8722,US DOLLAR,28-12-2012,85.9611,86.0500,2012-12-28
1485,85.9383,US DOLLAR,31-12-2012,86.0286,86.1189,2012-12-31
1483,85.9789,US DOLLAR,02-01-2013,86.0769,86.1750,2013-01-02
1484,86.2667,US DOLLAR,03-01-2013,86.3569,86.4472,2013-01-03
1489,86.3500,US DOLLAR,04-01-2013,86.4417,86.5333,2013-01-04
1490,86.3306,US DOLLAR,07-01-2013,86.4264,86.5222,2013-01-07
1491,86.3917,US DOLLAR,08-01-2013,86.4775,86.5633,2013-01-08
1492,86.4367,US DOLLAR,09-01-2013,86.5242,86.6117,2013-01-09
1493,86.5206,US DOLLAR,10-01-2013,86.6053,86.6900,2013-01-10
1494,86.5861,US DOLLAR,11-01-2013,86.6722,86.7583,2013-01-11
1495,86.5928,US DOLLAR,14-01-2013,86.6844,86.7761,2013-01-14
1496,86.6011,US DOLLAR,15-01-2013,86.6853,86.7694,2013-01-15
1497,86.6100,US DOLLAR,16-01-2013,86.6989,86.7878,2013-01-16
1498,86.6167,US DOLLAR,17-01-2013,86.7042,86.7917,2013-01-17
1499,86.7750,US DOLLAR,18-01-2013,86.8653,86.9556,2013-01-18
1500,86.7683,US DOLLAR,21-01-2013,86.8531,86.9378,2013-01-21
1501,86.8889,US DOLLAR,22-01-2013,86.9792,87.0694,2013-01-22
1502,87.2961,US DOLLAR,23-01-2013,87.3794,87.4628,2013-01-23
1503,87.3761,US DOLLAR,24-01-2013,87.4694,87.5628,2013-01-24
1504,87.4322,US DOLLAR,25-01-2013,87.5206,87.6089,2013-01-25
1505,87.4856,US DOLLAR,28-01-2013,87.5828,87.6800,2013-01-28
1506,87.4906,US DOLLAR,29-01-2013,87.5906,87.6906,2013-01-29
1507,87.4861,US DOLLAR,30-01-2013,87.5861,87.6861,2013-01-30
1508,87.5139,US DOLLAR,31-01-2013,87.6111,87.7083,2013-01-31
1509,87.4939,US DOLLAR,01-02-2013,87.5828,87.6717,2013-02-01
1510,87.4672,US DOLLAR,04-02-2013,87.5669,87.6667,2013-02-04
1511,87.4817,US DOLLAR,05-02-2013,87.5775,87.6733,2013-02-05
1513,87.5094,US DOLLAR,06-02-2013,87.6025,87.6956,2013-02-06
1512,87.5167,US DOLLAR,07-02-2013,87.6133,87.7100,2013-02-07
1514,87.4572,US DOLLAR,08-02-2013,87.5539,87.6506,2013-02-08
1515,87.4722,US DOLLAR,11-02-2013,87.5681,87.6639,2013-02-11
1516,87.4806,US DOLLAR,12-02-2013,87.5756,87.6706,2013-02-12
1517,87.3606,US DOLLAR,13-02-2013,87.4519,87.5433,2013-02-13
1518,87.2483,US DOLLAR,14-02-2013,87.3428,87.4372,2013-02-14
1519,87.3250,US DOLLAR,15-02-2013,87.4194,87.5139,2013-02-15
1520,87.3122,US DOLLAR,18-02-2013,87.4108,87.5094,2013-02-18
1521,87.5094,US DOLLAR,19-02-2013,87.6094,87.7094,2013-02-19
1522,87.5406,US DOLLAR,20-02-2013,87.6336,87.7267,2013-02-20
1523,87.4950,US DOLLAR,21-02-2013,87.5964,87.6978,2013-02-21
1524,87.4433,US DOLLAR,22-02-2013,87.5419,87.6406,2013-02-22
1525,87.3806,US DOLLAR,25-02-2013,87.4764,87.5722,2013-02-25
1526,87.2194,US DOLLAR,26-02-2013,87.3194,87.4194,2013-02-26
1527,87.1361,US DOLLAR,27-02-2013,87.2319,87.3278,2013-02-27
1528,86.1306,US DOLLAR,28-02-2013,86.2361,86.3417,2013-02-28
1529,86.0433,US DOLLAR,01-03-2013,86.1403,86.2372,2013-03-01
1530,85.9389,US DOLLAR,05-03-2013,86.0375,86.1361,2013-03-05
1531,86.0333,US DOLLAR,06-03-2013,86.1667,86.3000,2013-03-06
1532,86.4361,US DOLLAR,07-03-2013,86.5833,86.7306,2013-03-07
1533,86.0583,US DOLLAR,08-03-2013,86.1639,86.2694,2013-03-08
1534,85.7056,US DOLLAR,11-03-2013,85.8236,85.9417,2013-03-11
1535,85.4778,US DOLLAR,12-03-2013,85.5889,85.7000,2013-03-12
1536,85.2194,US DOLLAR,13-03-2013,85.3222,85.4250,2013-03-13
1537,85.2400,US DOLLAR,14-03-2013,85.3400,85.4400,2013-03-14
1538,85.5389,US DOLLAR,15-03-2013,85.6361,85.7333,2013-03-15
1539,85.4972,US DOLLAR,18-03-2013,85.6014,85.7056,2013-03-18
1540,85.7083,US DOLLAR,19-03-2013,85.8083,85.9083,2013-03-19
1541,85.6139,US DOLLAR,20-03-2013,85.7139,85.8139,2013-03-20
1542,85.6278,US DOLLAR,21-03-2013,85.7250,85.8222,2013-03-21
1543,85.6794,US DOLLAR,22-03-2013,85.7628,85.8461,2013-03-22
1544,85.7411,US DOLLAR,25-03-2013,85.8258,85.9106,2013-03-25
1545,85.7500,US DOLLAR,26-03-2013,85.8486,85.9472,2013-03-26
1546,85.7139,US DOLLAR,27-03-2013,85.8083,85.9028,2013-03-27
1547,85.5539,US DOLLAR,28-03-2013,85.6386,85.7233,2013-03-28
1548,84.8028,US DOLLAR,02-04-2013,84.9833,85.1639,2013-04-02
1549,84.8917,US DOLLAR,03-04-2013,84.9903,85.0889,2013-04-03
1550,84.7583,US DOLLAR,04-04-2013,84.8569,84.9556,2013-04-04
1551,84.7694,US DOLLAR,05-04-2013,84.8639,84.9583,2013-04-05
1552,84.6972,US DOLLAR,08-04-2013,84.7917,84.8861,2013-04-08
1553,84.5806,US DOLLAR,10-04-2013,84.6792,84.7778,2013-04-10
1555,84.2067,US DOLLAR,11-04-2013,84.3039,84.4011,2013-04-11
1554,84.0889,US DOLLAR,12-04-2013,84.1861,84.2833,2013-04-12
1556,83.8889,US DOLLAR,15-04-2013,83.9889,84.0889,2013-04-15
1557,83.7728,US DOLLAR,16-04-2013,83.8781,83.9833,2013-04-16
1558,83.8044,US DOLLAR,17-04-2013,83.8989,83.9933,2013-04-17
1559,83.6989,US DOLLAR,18-04-2013,83.7933,83.8878,2013-04-18
1560,83.7228,US DOLLAR,19-04-2013,83.8200,83.9172,2013-04-19
1561,83.7889,US DOLLAR,22-04-2013,83.8831,83.9772,2013-04-22
1562,83.7850,US DOLLAR,23-04-2013,83.8836,83.9822,2013-04-23
1563,83.6806,US DOLLAR,24-04-2013,83.7833,83.8861,2013-04-24
1564,83.6639,US DOLLAR,25-04-2013,83.7681,83.8722,2013-04-25
1565,83.6944,US DOLLAR,26-04-2013,83.7944,83.8944,2013-04-26
1566,83.7144,US DOLLAR,29-04-2013,83.8131,83.9117,2013-04-29
1567,83.7194,US DOLLAR,30-04-2013,83.8208,83.9222,2013-04-30
1568,83.7006,US DOLLAR,02-05-2013,83.7950,83.8894,2013-05-02
1569,83.6628,US DOLLAR,03-05-2013,83.7553,83.8478,2013-05-03
1570,83.6233,US DOLLAR,06-05-2013,83.7164,83.8094,2013-05-06
1571,83.7956,US DOLLAR,07-05-2013,83.8906,83.9856,2013-05-07
1572,83.8072,US DOLLAR,08-05-2013,83.8989,83.9906,2013-05-08
1573,83.6778,US DOLLAR,09-05-2013,83.7917,83.9056,2013-05-09
1574,83.6333,US DOLLAR,10-05-2013,83.7250,83.8167,2013-05-10
1575,83.7969,US DOLLAR,13-05-2013,83.8609,83.9250,2013-05-13
1576,83.7361,US DOLLAR,14-05-2013,83.8361,83.9361,2013-05-14
1577,83.7222,US DOLLAR,15-05-2013,83.8069,83.8917,2013-05-15
1578,83.7339,US DOLLAR,16-05-2013,83.8242,83.9144,2013-05-16
1579,83.7111,US DOLLAR,17-05-2013,83.7972,83.8833,2013-05-17
1580,83.7639,US DOLLAR,20-05-2013,83.8375,83.9111,2013-05-20
1581,83.7606,US DOLLAR,21-05-2013,83.8508,83.9411,2013-05-21
1582,84.1694,US DOLLAR,22-05-2013,84.2597,84.3500,2013-05-22
1583,84.3806,US DOLLAR,23-05-2013,84.4764,84.5722,2013-05-23
1584,84.2756,US DOLLAR,24-05-2013,84.3700,84.4644,2013-05-24
1585,84.3344,US DOLLAR,27-05-2013,84.4261,84.5178,2013-05-27
1586,84.8861,US DOLLAR,28-05-2013,84.9833,85.0806,2013-05-28
1587,85.1861,US DOLLAR,29-05-2013,85.2861,85.3861,2013-05-29
1588,84.8111,US DOLLAR,30-05-2013,84.9042,84.9972,2013-05-30
1589,85.0361,US DOLLAR,31-05-2013,85.1236,85.2111,2013-05-31
1590,85.0339,US DOLLAR,03-06-2013,85.1281,85.2222,2013-06-03
1591,85.1333,US DOLLAR,04-06-2013,85.2208,85.3083,2013-06-04
1592,85.0056,US DOLLAR,05-06-2013,85.0972,85.1889,2013-06-05
1593,85.0972,US DOLLAR,06-06-2013,85.1806,85.2639,2013-06-06
1594,84.8528,US DOLLAR,07-06-2013,84.9500,85.0472,2013-06-07
1595,84.7917,US DOLLAR,10-06-2013,84.8806,84.9694,2013-06-10
1596,84.9528,US DOLLAR,11-06-2013,85.0528,85.1528,2013-06-11
1597,84.9761,US DOLLAR,12-06-2013,85.0539,85.1317,2013-06-12
1598,85.2600,US DOLLAR,13-06-2013,85.3531,85.4461,2013-06-13
1599,85.2950,US DOLLAR,14-06-2013,85.3878,85.4806,2013-06-14
1601,85.5139,US DOLLAR,17-06-2013,85.6083,85.7028,2013-06-17
1600,85.6228,US DOLLAR,18-06-2013,85.7103,85.7978,2013-06-18
1602,85.6278,US DOLLAR,19-06-2013,85.7236,85.8194,2013-06-19
1603,85.5772,US DOLLAR,20-06-2013,85.6772,85.7772,2013-06-20
1604,85.6444,US DOLLAR,21-06-2013,85.7375,85.8306,2013-06-21
1605,85.7972,US DOLLAR,24-06-2013,85.8875,85.9778,2013-06-24
1606,85.9644,US DOLLAR,25-06-2013,86.0603,86.1561,2013-06-25
1607,85.9222,US DOLLAR,26-06-2013,86.0250,86.1278,2013-06-26
1608,85.9311,US DOLLAR,27-06-2013,86.0269,86.1228,2013-06-27
1609,85.9117,US DOLLAR,28-06-2013,86.0075,86.1033,2013-06-28
1610,85.7389,US DOLLAR,01-07-2013,85.8347,85.9306,2013-07-01
1611,85.7561,US DOLLAR,02-07-2013,85.8561,85.9561,2013-07-02
1612,85.8939,US DOLLAR,03-07-2013,85.9897,86.0856,2013-07-03
1613,86.1111,US DOLLAR,04-07-2013,86.2000,86.2889,2013-07-04
1614,86.1611,US DOLLAR,05-07-2013,86.2583,86.3556,2013-07-05
1615,86.5817,US DOLLAR,08-07-2013,86.6831,86.7844,2013-07-08
1616,86.6983,US DOLLAR,09-07-2013,86.7969,86.8956,2013-07-09
1617,86.7944,US DOLLAR,10-07-2013,86.8972,87.0000,2013-07-10
1618,86.7611,US DOLLAR,11-07-2013,86.8556,86.9500,2013-07-11
1619,87.0767,US DOLLAR,12-07-2013,87.1725,87.2683,2013-07-12
1620,87.1344,US DOLLAR,15-07-2013,87.2364,87.3383,2013-07-15
1621,86.8972,US DOLLAR,16-07-2013,86.9986,87.1000,2013-07-16
1622,86.6917,US DOLLAR,17-07-2013,86.7875,86.8833,2013-07-17
1623,86.7933,US DOLLAR,18-07-2013,86.8919,86.9906,2013-07-18
1624,87.0611,US DOLLAR,19-07-2013,87.1583,87.2556,2013-07-19
1625,86.9806,US DOLLAR,22-07-2013,87.0808,87.1811,2013-07-22
1634,87.0667,US DOLLAR,23-07-2013,87.1697,87.2728,2013-07-23
1626,87.2444,US DOLLAR,24-07-2013,87.3431,87.4417,2013-07-24
1627,87.3056,US DOLLAR,25-07-2013,87.4056,87.5056,2013-07-25
1628,87.3056,US DOLLAR,26-07-2013,87.4028,87.5000,2013-07-26
1629,87.1361,US DOLLAR,29-07-2013,87.2361,87.3361,2013-07-29
1630,87.1389,US DOLLAR,30-07-2013,87.2333,87.3278,2013-07-30
1631,87.1839,US DOLLAR,31-07-2013,87.2797,87.3756,2013-07-31
1632,87.3061,US DOLLAR,01-08-2013,87.3978,87.4894,2013-08-01
1633,87.3172,US DOLLAR,02-08-2013,87.4075,87.4978,2013-08-02
1635,87.2772,US DOLLAR,05-08-2013,87.3731,87.4689,2013-08-05
1636,87.2928,US DOLLAR,06-08-2013,87.3844,87.4761,2013-08-06
1637,87.2983,US DOLLAR,07-08-2013,87.3983,87.4983,2013-08-07
1638,87.2950,US DOLLAR,08-08-2013,87.3908,87.4867,2013-08-08
1639,87.2928,US DOLLAR,12-08-2013,87.3858,87.4789,2013-08-12
1640,87.5056,US DOLLAR,13-08-2013,87.6083,87.7111,2013-08-13
1641,87.6111,US DOLLAR,14-08-2013,87.7042,87.7972,2013-08-14
1642,87.5044,US DOLLAR,15-08-2013,87.5906,87.6767,2013-08-15
1643,87.4094,US DOLLAR,16-08-2013,87.4997,87.5900,2013-08-16
1644,87.3850,US DOLLAR,19-08-2013,87.4711,87.5572,2013-08-19
1645,87.4556,US DOLLAR,20-08-2013,87.5389,87.6222,2013-08-20
1646,87.3722,US DOLLAR,21-08-2013,87.4606,87.5489,2013-08-21
1647,87.3656,US DOLLAR,22-08-2013,87.4572,87.5489,2013-08-22
1648,87.4428,US DOLLAR,23-08-2013,87.5303,87.6178,2013-08-23
1649,87.4694,US DOLLAR,26-08-2013,87.5611,87.6528,2013-08-26
1650,87.4306,US DOLLAR,27-08-2013,87.5250,87.6194,2013-08-27
1651,87.3983,US DOLLAR,28-08-2013,87.4928,87.5872,2013-08-28
1652,87.4789,US DOLLAR,29-08-2013,87.5775,87.6761,2013-08-29
1653,87.5078,US DOLLAR,30-08-2013,87.5967,87.6856,2013-08-30
1654,87.4594,US DOLLAR,02-09-2013,87.5567,87.6539,2013-09-02
1655,87.4317,US DOLLAR,03-09-2013,87.5178,87.6039,2013-09-03
1656,87.4317,US DOLLAR,04-09-2013,87.5325,87.6333,2013-09-04
1657,87.4111,US DOLLAR,05-09-2013,87.4986,87.5861,2013-09-05
1658,87.3250,US DOLLAR,06-09-2013,87.4236,87.5222,2013-09-06
1659,87.3056,US DOLLAR,09-09-2013,87.4028,87.5000,2013-09-09
1660,87.3833,US DOLLAR,10-09-2013,87.4792,87.5750,2013-09-10
1661,87.4200,US DOLLAR,11-09-2013,87.5158,87.6117,2013-09-11
1662,87.4500,US DOLLAR,12-09-2013,87.5458,87.6417,2013-09-12
1663,87.4528,US DOLLAR,13-09-2013,87.5444,87.6361,2013-09-13
1664,87.4861,US DOLLAR,16-09-2013,87.5806,87.6750,2013-09-16
1665,87.4500,US DOLLAR,17-09-2013,87.5361,87.6222,2013-09-17
1666,87.4517,US DOLLAR,18-09-2013,87.5406,87.6294,2013-09-18
1667,87.3639,US DOLLAR,19-09-2013,87.4542,87.5444,2013-09-19
1668,87.2972,US DOLLAR,20-09-2013,87.3861,87.4750,2013-09-20
1669,87.3361,US DOLLAR,23-09-2013,87.4194,87.5028,2013-09-23
1670,87.3806,US DOLLAR,24-09-2013,87.4611,87.5417,2013-09-24
1671,87.3194,US DOLLAR,25-09-2013,87.4097,87.5000,2013-09-25
1672,87.1361,US DOLLAR,26-09-2013,87.2292,87.3222,2013-09-26
1673,86.8917,US DOLLAR,27-09-2013,86.9903,87.0889,2013-09-27
1674,86.5417,US DOLLAR,30-09-2013,86.6458,86.7500,2013-09-30
1675,86.0506,US DOLLAR,01-10-2013,86.1478,86.2450,2013-10-01
1676,86.2528,US DOLLAR,02-10-2013,86.3722,86.4917,2013-10-02
1677,86.6950,US DOLLAR,03-10-2013,86.7936,86.8922,2013-10-03
1678,86.4278,US DOLLAR,04-10-2013,86.5236,86.6194,2013-10-04
1679,86.0278,US DOLLAR,07-10-2013,86.1306,86.2333,2013-10-07
1680,85.1694,US DOLLAR,08-10-2013,85.2583,85.3472,2013-10-08
1681,84.8694,US DOLLAR,09-10-2013,84.9639,85.0583,2013-10-09
1682,85.2944,US DOLLAR,10-10-2013,85.3917,85.4889,2013-10-10
1683,85.1000,US DOLLAR,11-10-2013,85.1986,85.2972,2013-10-11
1684,84.8783,US DOLLAR,14-10-2013,84.9714,85.0644,2013-10-14
1685,84.8944,US DOLLAR,15-10-2013,84.9944,85.0944,2013-10-15
1686,84.8894,US DOLLAR,16-10-2013,84.9894,85.0894,2013-10-16
1687,84.8778,US DOLLAR,17-10-2013,84.9736,85.0694,2013-10-17
1688,84.7667,US DOLLAR,18-10-2013,84.8708,84.9750,2013-10-18
1689,84.6250,US DOLLAR,22-10-2013,84.7194,84.8139,2013-10-22
1690,84.6850,US DOLLAR,23-10-2013,84.7850,84.8850,2013-10-23
1691,84.6361,US DOLLAR,24-10-2013,84.7389,84.8417,2013-10-24
1692,84.6556,US DOLLAR,25-10-2013,84.7431,84.8306,2013-10-25
1693,84.7761,US DOLLAR,28-10-2013,84.8678,84.9594,2013-10-28
1694,84.9944,US DOLLAR,29-10-2013,85.0806,85.1667,2013-10-29
1695,85.0722,US DOLLAR,30-10-2013,85.1667,85.2611,2013-10-30
1696,85.0483,US DOLLAR,31-10-2013,85.1469,85.2456,2013-10-31
1697,85.1700,US DOLLAR,01-11-2013,85.2714,85.3728,2013-11-01
1698,85.3417,US DOLLAR,04-11-2013,85.4472,85.5528,2013-11-04
1699,85.4128,US DOLLAR,05-11-2013,85.5197,85.6267,2013-11-05
1700,85.2694,US DOLLAR,06-11-2013,85.3736,85.4778,2013-11-06
1701,85.1806,US DOLLAR,07-11-2013,85.3069,85.4333,2013-11-07
1702,85.4083,US DOLLAR,08-11-2013,85.5153,85.6222,2013-11-08
1703,85.4844,US DOLLAR,11-11-2013,85.5872,85.6900,2013-11-11
1704,85.5972,US DOLLAR,12-11-2013,85.7000,85.8028,2013-11-12
1705,85.9000,US DOLLAR,13-11-2013,86.0042,86.1083,2013-11-13
1706,86.1667,US DOLLAR,14-11-2013,86.2569,86.3472,2013-11-14
1707,86.1833,US DOLLAR,15-11-2013,86.2819,86.3806,2013-11-15
1708,86.3611,US DOLLAR,18-11-2013,86.4556,86.5500,2013-11-18
1709,86.3672,US DOLLAR,19-11-2013,86.4658,86.5644,2013-11-19
1710,86.2172,US DOLLAR,20-11-2013,86.3075,86.3978,2013-11-20
1711,86.0667,US DOLLAR,21-11-2013,86.1667,86.2667,2013-11-21
1712,86.1972,US DOLLAR,22-11-2013,86.2972,86.3972,2013-11-22
1713,86.5800,US DOLLAR,25-11-2013,86.6842,86.7883,2013-11-25
1714,86.5556,US DOLLAR,26-11-2013,86.6528,86.7500,2013-11-26
1715,86.7861,US DOLLAR,27-11-2013,86.8889,86.9917,2013-11-27
1716,86.8972,US DOLLAR,28-11-2013,86.9875,87.0778,2013-11-28
1717,86.8944,US DOLLAR,29-11-2013,86.9931,87.0917,2013-11-29
1718,86.5533,US DOLLAR,02-12-2013,86.6506,86.7478,2013-12-02
1719,86.6233,US DOLLAR,03-12-2013,86.7192,86.8150,2013-12-03
1720,86.6167,US DOLLAR,04-12-2013,86.7139,86.8111,2013-12-04
1721,86.3983,US DOLLAR,05-12-2013,86.4886,86.5789,2013-12-05
1722,86.4728,US DOLLAR,06-12-2013,86.5589,86.6450,2013-12-06
1723,86.5389,US DOLLAR,09-12-2013,86.6250,86.7111,2013-12-09
1724,86.5650,US DOLLAR,10-12-2013,86.6511,86.7372,2013-12-10
1725,86.5872,US DOLLAR,11-12-2013,86.6789,86.7706,2013-12-11
1726,86.4583,US DOLLAR,16-12-2013,86.5542,86.6500,2013-12-16
1727,86.3328,US DOLLAR,17-12-2013,86.4286,86.5244,2013-12-17
1728,85.9472,US DOLLAR,18-12-2013,86.0431,86.1389,2013-12-18
1729,86.0778,US DOLLAR,19-12-2013,86.1722,86.2667,2013-12-19
1730,85.7222,US DOLLAR,20-12-2013,85.8278,85.9333,2013-12-20
1731,85.6306,US DOLLAR,23-12-2013,85.7208,85.8111,2013-12-23
1732,85.6433,US DOLLAR,24-12-2013,85.7197,85.7961,2013-12-24
1733,85.7344,US DOLLAR,27-12-2013,85.8164,85.8983,2013-12-27
1734,85.8028,US DOLLAR,30-12-2013,85.8903,85.9778,2013-12-30
1735,86.2139,US DOLLAR,31-12-2013,86.3097,86.4056,2013-12-31
1736,86.3222,US DOLLAR,02-01-2014,86.4167,86.5111,2014-01-02
1737,86.7722,US DOLLAR,03-01-2014,86.8722,86.9722,2014-01-03
1738,86.7367,US DOLLAR,06-01-2014,86.8228,86.9089,2014-01-06
1739,86.8528,US DOLLAR,07-01-2014,86.9583,87.0639,2014-01-07
1740,86.8611,US DOLLAR,08-01-2014,86.9611,87.0611,2014-01-08
1741,86.7722,US DOLLAR,09-01-2014,86.8639,86.9556,2014-01-09
1742,86.5389,US DOLLAR,10-01-2014,86.6306,86.7222,2014-01-10
1743,86.3178,US DOLLAR,13-01-2014,86.4372,86.5567,2014-01-13
1744,86.1611,US DOLLAR,14-01-2014,86.2806,86.4000,2014-01-14
1745,86.1428,US DOLLAR,15-01-2014,86.2344,86.3261,2014-01-15
1746,85.7578,US DOLLAR,16-01-2014,85.8508,85.9439,2014-01-16
1749,85.8083,US DOLLAR,17-01-2014,85.8972,85.9861,2014-01-17
1750,85.3617,US DOLLAR,20-01-2014,85.4572,85.5528,2014-01-20
1751,85.7806,US DOLLAR,21-01-2014,85.8792,85.9778,2014-01-21
1752,85.7944,US DOLLAR,22-01-2014,85.8806,85.9667,2014-01-22
1753,85.7389,US DOLLAR,23-01-2014,85.8181,85.8972,2014-01-23
1754,85.4333,US DOLLAR,24-01-2014,85.5333,85.6333,2014-01-24
1755,85.7139,US DOLLAR,27-01-2014,85.8125,85.9111,2014-01-27
1756,85.7361,US DOLLAR,28-01-2014,85.8278,85.9194,2014-01-28
1757,85.8639,US DOLLAR,29-01-2014,85.9611,86.0583,2014-01-29
1758,85.9917,US DOLLAR,30-01-2014,86.0833,86.1750,2014-01-30
1759,86.1306,US DOLLAR,31-01-2014,86.2361,86.3417,2014-01-31
1760,86.4478,US DOLLAR,03-02-2014,86.5519,86.6561,2014-02-03
1761,86.4761,US DOLLAR,04-02-2014,86.5839,86.6917,2014-02-04
1762,86.2333,US DOLLAR,05-02-2014,86.3361,86.4389,2014-02-05
1763,86.0139,US DOLLAR,06-02-2014,86.1056,86.1972,2014-02-06
1764,85.9806,US DOLLAR,07-02-2014,86.0611,86.1417,2014-02-07
1765,85.9667,US DOLLAR,10-02-2014,86.0569,86.1472,2014-02-10
1766,86.1111,US DOLLAR,11-02-2014,86.1875,86.2639,2014-02-11
1767,86.1144,US DOLLAR,12-02-2014,86.1922,86.2700,2014-02-12
1768,86.1639,US DOLLAR,13-02-2014,86.2444,86.3250,2014-02-13
1769,86.2917,US DOLLAR,14-02-2014,86.3778,86.4639,2014-02-14
1770,86.2639,US DOLLAR,17-02-2014,86.3569,86.4500,2014-02-17
1771,86.2472,US DOLLAR,18-02-2014,86.3431,86.4389,2014-02-18
1772,86.1561,US DOLLAR,19-02-2014,86.2575,86.3589,2014-02-19
1773,86.0806,US DOLLAR,20-02-2014,86.1764,86.2722,2014-02-20
1774,86.0144,US DOLLAR,21-02-2014,86.1033,86.1922,2014-02-21
1775,86.0556,US DOLLAR,24-02-2014,86.1611,86.2667,2014-02-24
1776,86.1472,US DOLLAR,25-02-2014,86.2458,86.3444,2014-02-25
1777,86.3083,US DOLLAR,26-02-2014,86.4083,86.5083,2014-02-26
1778,86.3861,US DOLLAR,27-02-2014,86.4806,86.5750,2014-02-27
1779,86.2306,US DOLLAR,28-02-2014,86.3264,86.4222,2014-02-28
1780,86.1772,US DOLLAR,03-03-2014,86.2758,86.3744,2014-03-03
1781,86.2944,US DOLLAR,04-03-2014,86.3875,86.4806,2014-03-04
1782,86.3006,US DOLLAR,05-03-2014,86.3839,86.4672,2014-03-05
1783,86.4444,US DOLLAR,06-03-2014,86.5306,86.6167,2014-03-06
1784,86.4278,US DOLLAR,07-03-2014,86.5194,86.6111,2014-03-07
1785,86.4083,US DOLLAR,10-03-2014,86.5111,86.6139,2014-03-10
1786,86.3956,US DOLLAR,11-03-2014,86.4844,86.5733,2014-03-11
1787,86.2917,US DOLLAR,12-03-2014,86.3861,86.4806,2014-03-12
1788,86.3417,US DOLLAR,13-03-2014,86.4361,86.5306,2014-03-13
1789,86.3667,US DOLLAR,14-03-2014,86.4444,86.5222,2014-03-14
1790,86.3944,US DOLLAR,17-03-2014,86.4667,86.5389,2014-03-17
1791,86.4111,US DOLLAR,18-03-2014,86.4861,86.5611,2014-03-18
1792,86.4611,US DOLLAR,19-03-2014,86.5417,86.6222,2014-03-19
1793,86.4083,US DOLLAR,20-03-2014,86.4917,86.5750,2014-03-20
1794,86.4250,US DOLLAR,21-03-2014,86.5014,86.5778,2014-03-21
1795,86.5306,US DOLLAR,24-03-2014,86.6167,86.7028,2014-03-24
1796,86.4861,US DOLLAR,25-03-2014,86.5725,86.6589,2014-03-25
1797,86.4950,US DOLLAR,26-03-2014,86.5853,86.6756,2014-03-26
1798,86.5800,US DOLLAR,27-03-2014,86.6675,86.7550,2014-03-27
1799,86.4472,US DOLLAR,28-03-2014,86.5333,86.6194,2014-03-28
1800,86.3622,US DOLLAR,31-03-2014,86.4414,86.5206,2014-03-31
1801,86.3111,US DOLLAR,01-04-2014,86.4000,86.4889,2014-04-01
1802,86.3333,US DOLLAR,02-04-2014,86.4264,86.5194,2014-04-02
1803,86.4583,US DOLLAR,03-04-2014,86.5472,86.6361,2014-04-03
1804,86.4861,US DOLLAR,04-04-2014,86.5819,86.6778,2014-04-04
1805,86.5672,US DOLLAR,07-04-2014,86.6586,86.7500,2014-04-07
1806,86.5194,US DOLLAR,08-04-2014,86.6042,86.6889,2014-04-08
1807,86.4972,US DOLLAR,09-04-2014,86.5889,86.6806,2014-04-09
1808,86.4778,US DOLLAR,10-04-2014,86.5611,86.6444,2014-04-10
1809,86.4711,US DOLLAR,11-04-2014,86.5572,86.6433,2014-04-11
1810,86.5278,US DOLLAR,14-04-2014,86.6264,86.7250,2014-04-14
1811,86.6094,US DOLLAR,15-04-2014,86.7053,86.8011,2014-04-15
1812,86.8139,US DOLLAR,16-04-2014,86.9042,86.9944,2014-04-16
1813,86.7417,US DOLLAR,17-04-2014,86.8278,86.9139,2014-04-17
1814,86.8083,US DOLLAR,22-04-2014,86.8958,86.9833,2014-04-22
1815,86.9972,US DOLLAR,23-04-2014,87.0806,87.1639,2014-04-23
1816,86.8278,US DOLLAR,24-04-2014,86.9208,87.0139,2014-04-24
1817,86.7917,US DOLLAR,25-04-2014,86.8736,86.9556,2014-04-25
1818,86.7472,US DOLLAR,28-04-2014,86.8375,86.9278,2014-04-28
1819,86.7628,US DOLLAR,29-04-2014,86.8572,86.9517,2014-04-29
1820,86.7794,US DOLLAR,30-04-2014,86.8711,86.9628,2014-04-30
1821,86.7833,US DOLLAR,02-05-2014,86.8667,86.9500,2014-05-02
1822,86.8000,US DOLLAR,05-05-2014,86.8944,86.9889,2014-05-05
1823,86.8389,US DOLLAR,06-05-2014,86.9292,87.0194,2014-05-06
1824,86.8761,US DOLLAR,07-05-2014,86.9594,87.0428,2014-05-07
1825,86.8694,US DOLLAR,08-05-2014,86.9653,87.0611,2014-05-08
1826,86.9433,US DOLLAR,09-05-2014,87.0322,87.1211,2014-05-09
1827,87.0278,US DOLLAR,12-05-2014,87.1222,87.2167,2014-05-12
