,Diesel,Kerosene,Regular,Super,Town,date,super_normed_price
744,77.19,56.65,106.34,90.27,Mogotio,2015-03-15,0.69209537683
745,77.29,56.75,106.43,90.37,Molo,2015-03-15,0.692862071609
746,72.93,53.03,102.92,86.16,Mombasa,2015-03-15,0.660584221421
747,78.85,58.4,108.17,92.12,Mtito Andei,2015-03-15,0.706279230238
748,76.78,56.33,106.3,90.05,Muranga,2015-03-15,0.690408648317
749,77.96,57.51,107.37,91.23,Mwingi,2015-03-15,0.699455646707
750,76.2,55.75,105.76,89.46,Nairobi,2015-03-15,0.685885149122
751,77.48,56.95,106.61,90.56,Naivasha,2015-03-15,0.694318791689
752,77.13,56.6,106.28,90.21,Nakuru,2015-03-15,0.691635359963
753,77.85,57.4,107.26,91.12,Namanga,2015-03-15,0.69861228245
754,78.35,57.9,107.72,91.62,Nanyuki,2015-03-15,0.702445756344
755,77.66,57.21,107.09,90.92,Narok,2015-03-15,0.697078892893
756,78.6,58.15,107.94,91.87,Nkubu,2015-03-15,0.704362493291
757,77.37,56.83,106.51,90.45,Nyahururu,2015-03-15,0.693475427432
758,78.96,58.23,107.87,92.04,Nyamira,2015-03-15,0.705665874415
759,77.75,57.3,107.18,91.02,Nyeri,2015-03-15,0.697845587672
760,78.35,57.62,107.31,91.42,Oyugis,2015-03-15,0.700912366787
761,76.88,56.43,106.38,90.14,Sagana,2015-03-15,0.691098673618
762,78.69,57.97,107.63,91.77,Siaya,2015-03-15,0.703595798513
763,78.35,57.62,107.31,91.42,Sondu,2015-03-15,0.700912366787
764,79.53,58.8,108.38,92.61,Sotik,2015-03-15,0.710036034655
765,76.08,56.18,105.79,89.31,Taveta,2015-03-15,0.684735106954
766,76.34,55.89,105.89,89.6,Thika,2015-03-15,0.686958521812
767,74.53,54.63,104.38,87.76,Voi,2015-03-15,0.672851337882
768,84.45,64,113.24,97.72,Wajir,2015-03-15,0.749214137852
769,78.47,57.82,107.5,91.55,Webuye,2015-03-15,0.701909069999
770,78.38,55.18,108.03,87.4,Bomet,2015-02-16,0.670091236679
771,77.96,54.57,107.58,86.99,Bondo,2015-02-16,0.666947788086
772,78.37,55.05,108.01,87.4,Bungoma,2015-02-16,0.670091236679
773,78.96,55.58,108.48,87.99,Busia,2015-02-16,0.674614735874
774,77.26,54.14,107.34,86.45,Chuka,2015-02-16,0.66280763628
775,77.6,54.29,107.31,86.63,Eldoret,2015-02-16,0.664187686882
776,76.74,53.62,106.87,85.94,Embu,2015-02-16,0.658897492908
777,80.09,56.97,109.91,89.28,Garisa,2015-02-16,0.68450509852
778,76.46,53.26,106.29,85.49,Gilgil,2015-02-16,0.655447366403
779,79.34,55.95,108.82,88.37,Homabay,2015-02-16,0.677528176033
780,79.76,56.37,109.2,88.78,Isebania,2015-02-16,0.680671624626
781,78.76,55.64,108.7,87.95,Isiolo,2015-02-16,0.674308057962
782,77.72,54.53,107.44,86.75,Kabarnet,2015-02-16,0.665107720616
783,75.95,52.83,106.16,85.15,Kajiado,2015-02-16,0.652840604155
784,77.74,54.35,107.38,86.77,Kakamega,2015-02-16,0.665261059572
785,78.34,55.03,107.99,87.37,Kapenguria,2015-02-16,0.669861228245
786,77.62,54.3,107.33,86.65,Kapsabet,2015-02-16,0.664341025838
787,78.16,54.77,107.75,87.18,Kericho,2015-02-16,0.668404508165
788,78.96,55.58,108.48,87.99,Keroka,2015-02-16,0.674614735874
789,76.76,53.64,106.89,85.95,Kerugoya,2015-02-16,0.658974162386
790,77.22,54.1,107.3,86.41,Kiganjo,2015-02-16,0.662500958368
791,72.46,49.9,103.12,81.63,Kilifi,2015-02-16,0.625852947941
792,78.62,55.23,108.17,87.64,Kisii,2015-02-16,0.671931304148
793,77.67,54.28,107.3,86.7,Kisumu,2015-02-16,0.664724373227
794,77.94,54.62,107.62,86.96,Kitale,2015-02-16,0.666717779652
795,77.26,54.14,107.34,86.45,Kitui,2015-02-16,0.66280763628
796,72.58,50.02,103.26,81.75,Kwale,2015-02-16,0.626772981676
797,76.21,53.65,106.52,85.38,Lamu,2015-02-16,0.654604002147
798,82.97,59.85,112.51,92.16,Liboi,2015-02-16,0.70658590815
799,72.58,50.02,103.25,81.75,Likoni Mainland,2015-02-16,0.626772981676
800,85.48,62.17,114.46,94.51,Lokichogio,2015-02-16,0.724603235452
801,76.61,53.42,106.43,85.64,Londiani,2015-02-16,0.656597408572
802,73.49,50.93,104.08,82.66,Lungalunga,2015-02-16,0.633749904163
803,75.66,52.54,105.89,84.85,Machakos,2015-02-16,0.650540519819
804,76.11,52.99,106.3,85.3,Makuyu,2015-02-16,0.653990646324
805,78.83,55.51,108.43,87.85,Malaba,2015-02-16,0.673541363183
806,73.16,50.6,103.75,82.33,Malindi,2015-02-16,0.631219811393
807,89.33,66.21,118.28,98.52,Mandela,2015-02-16,0.755347696082
808,80.61,57.42,110.06,89.64,Maral,2015-02-16,0.687265199724
809,77.15,53.96,106.92,86.18,Marigat,2015-02-16,0.660737560377
810,82.43,59.31,112.02,91.62,Marsabit,2015-02-16,0.702445756344
811,78.76,55.64,108.7,87.95,Maua,2015-02-16,0.674308057962
812,78.2,55.08,108.2,87.4,Meru,2015-02-16,0.670091236679
813,79.57,56.19,109.04,88.6,Migori,2015-02-16,0.679291574024
814,76.51,53.32,106.34,85.54,Mogotio,2015-02-16,0.655830713793
815,76.61,53.42,106.43,85.64,Molo,2015-02-16,0.656597408572
816,72.25,49.69,102.92,81.42,Mombasa,2015-02-16,0.624242888906
817,78.17,55.06,108.17,87.37,Mtito Andei,2015-02-16,0.669861228245
818,76.11,52.99,106.3,85.3,Muranga,2015-02-16,0.653990646324
819,77.29,54.17,107.37,86.48,Mwingi,2015-02-16,0.663037644714
820,75.52,52.4,105.76,84.71,Nairobi,2015-02-16,0.649467147129
821,76.81,53.61,106.61,85.83,Naivasha,2015-02-16,0.658054128651
822,76.46,53.26,106.28,85.49,Nakuru,2015-02-16,0.655447366403
823,77.17,54.06,107.26,86.37,Namanga,2015-02-16,0.662194280457
824,77.67,54.56,107.72,86.87,Nanyuki,2015-02-16,0.666027754351
825,76.98,53.86,107.09,86.17,Narok,2015-02-16,0.660660890899
826,77.92,54.81,107.94,87.12,Nkubu,2015-02-16,0.667944491298
827,76.7,53.5,106.51,85.72,Nyahururu,2015-02-16,0.657210764395
828,78.28,54.89,107.87,87.31,Nyamira,2015-02-16,0.669401211378
829,77.08,53.96,107.18,86.27,Nyeri,2015-02-16,0.661427585678
830,77.67,54.28,107.31,86.7,Oyugis,2015-02-16,0.664724373227
831,76.2,53.08,106.38,85.4,Sagana,2015-02-16,0.654757341103
832,78.02,54.63,107.63,87.05,Siaya,2015-02-16,0.667407804953
833,77.67,54.28,107.31,86.7,Sondu,2015-02-16,0.664724373227
834,78.85,55.46,108.38,87.88,Sotik,2015-02-16,0.673771371617
835,75.41,52.85,105.79,84.58,Taveta,2015-02-16,0.648470443916
836,75.66,52.54,105.89,84.85,Thika,2015-02-16,0.650540519819
837,73.85,51.29,104.38,83.02,Voi,2015-02-16,0.636510005367
838,83.77,60.65,113.24,92.97,Wajir,2015-02-16,0.712796135858
839,77.8,54.48,107.5,86.83,Webuye,2015-02-16,0.665721076439
840,86.18,68.33,108.03,95.53,Bomet,2015-01-15,0.732423522196
841,85.77,67.72,107.58,95.11,Bondo,2015-01-15,0.729203404125
842,86.17,68.2,108.01,95.52,Bungoma,2015-01-15,0.732346852718
843,86.77,68.72,108.48,96.11,Busia,2015-01-15,0.736870351913
844,85.09,67.33,107.34,94.62,Chuka,2015-01-15,0.725446599709
845,85.41,67.43,107.31,94.75,Eldoret,2015-01-15,0.726443302921
846,84.57,66.81,106.87,94.1,Embu,2015-01-15,0.721459786859
847,87.92,70.16,109.91,97.45,Garisa,2015-01-15,0.747144061949
848,84.27,66.41,106.29,93.61,Gilgil,2015-01-15,0.717702982443
849,87.14,69.1,108.82,96.49,Homabay,2015-01-15,0.739783792072
850,87.56,69.51,109.2,96.91,Isebania,2015-01-15,0.743003910143
851,86.59,68.83,108.7,96.12,Isiolo,2015-01-15,0.736947021391
852,85.53,67.67,107.44,94.87,Kabarnet,2015-01-15,0.727363336656
853,83.78,66.02,106.16,93.31,Kajiado,2015-01-15,0.715402898106
854,85.55,67.5,107.38,94.89,Kakamega,2015-01-15,0.727516675611
855,86.15,68.17,107.99,95.49,Kapenguria,2015-01-15,0.732116844284
856,85.42,67.45,107.33,94.77,Kapsabet,2015-01-15,0.726596641877
857,85.96,67.92,107.75,95.31,Kericho,2015-01-15,0.730736793682
858,86.77,68.72,108.48,96.11,Keroka,2015-01-15,0.736870351913
859,84.59,66.83,106.89,94.12,Kerugoya,2015-01-15,0.721613125815
860,85.05,67.28,107.3,94.57,Kiganjo,2015-01-15,0.725063252319
861,80.27,63.05,103.12,89.78,Kilifi,2015-01-15,0.688338572414
862,86.42,68.38,108.17,95.77,Kisii,2015-01-15,0.734263589665
863,85.48,67.43,107.3,94.82,Kisumu,2015-01-15,0.726979989266
864,85.74,67.77,107.62,95.09,Kitale,2015-01-15,0.729050065169
865,85.09,67.33,107.34,94.62,Kitui,2015-01-15,0.725446599709
866,80.39,63.18,103.26,89.9,Kwale,2015-01-15,0.689258606149
867,84.02,66.81,106.52,93.53,Lamu,2015-01-15,0.71708962662
868,90.8,73.03,112.51,100.32,Liboi,2015-01-15,0.769148202101
869,80.39,63.17,103.25,89.9,Likoni Mainland,2015-01-15,0.689258606149
870,93.29,75.31,114.46,102.63,Lokichogio,2015-01-15,0.786858851491
871,84.42,66.56,106.43,93.76,Londiani,2015-01-15,0.718853024611
872,81.3,64.08,104.08,90.8,Lungalunga,2015-01-15,0.696158859158
873,83.49,65.73,105.89,93.02,Machakos,2015-01-15,0.713179483248
874,83.93,66.17,106.3,93.46,Makuyu,2015-01-15,0.716552940274
875,86.63,68.66,108.43,95.98,Malaba,2015-01-15,0.7358736487
876,80.97,63.75,103.75,90.47,Malindi,2015-01-15,0.693628766388
877,97.16,79.4,118.28,106.69,Mandela,2015-01-15,0.817986659511
878,88.42,70.56,110.06,97.76,Maral,2015-01-15,0.749520815763
879,84.96,67.1,106.92,94.3,Marigat,2015-01-15,0.722993176416
880,90.25,72.49,112.02,99.78,Marsabit,2015-01-15,0.765008050295
881,86.59,68.83,108.7,96.12,Maua,2015-01-15,0.736947021391
882,86.03,68.27,108.2,95.56,Meru,2015-01-15,0.732653530629
883,87.38,69.33,109.04,96.73,Migori,2015-01-15,0.741623859542
884,84.32,66.47,106.34,93.67,Mogotio,2015-01-15,0.71816299931
885,84.42,66.56,106.43,93.76,Molo,2015-01-15,0.718853024611
886,80.06,62.84,102.92,89.57,Mombasa,2015-01-15,0.686728513379
887,86,68.24,108.17,95.53,Mtito Andei,2015-01-15,0.732423522196
888,83.93,66.17,106.3,93.46,Muranga,2015-01-15,0.716552940274
889,85.12,67.35,107.37,94.64,Mwingi,2015-01-15,0.725599938664
890,83.35,65.59,105.76,92.88,Nairobi,2015-01-15,0.712106110557
891,84.61,66.76,106.61,93.96,Naivasha,2015-01-15,0.720386414169
892,84.26,66.41,106.28,93.61,Nakuru,2015-01-15,0.717702982443
893,85,67.24,107.26,94.53,Namanga,2015-01-15,0.724756574408
894,85.5,67.74,107.72,95.03,Nanyuki,2015-01-15,0.728590048302
895,84.81,67.05,107.09,94.34,Narok,2015-01-15,0.723299854328
896,85.75,67.99,107.94,95.28,Nkubu,2015-01-15,0.730506785249
897,84.5,66.65,106.51,93.85,Nyahururu,2015-01-15,0.719543049912
898,86.09,68.04,107.87,95.43,Nyamira,2015-01-15,0.731656827417
899,84.91,67.14,107.18,94.43,Nyeri,2015-01-15,0.723989879629
900,85.48,67.43,107.31,94.82,Oyugis,2015-01-15,0.726979989266
901,84.03,66.27,106.38,93.56,Sagana,2015-01-15,0.717319635053
902,85.82,67.78,107.63,95.17,Siaya,2015-01-15,0.729663420992
903,85.48,67.43,107.31,94.82,Sondu,2015-01-15,0.726979989266
904,86.66,68.61,108.38,96,Sotik,2015-01-15,0.736026987656
905,83.22,66,105.79,92.72,Taveta,2015-01-15,0.710879398911
906,83.49,65.73,105.89,93.02,Thika,2015-01-15,0.713179483248
907,81.66,64.44,104.38,91.16,Voi,2015-01-15,0.698918960362
908,91.6,73.84,113.24,101.13,Wajir,2015-01-15,0.775358429809
909,85.6,67.63,107.5,94.95,Webuye,2015-01-15,0.727976692479
910,93.66,74.09,108.03,104.62,Bomet,2014-12-15,0.80211607759
911,93.25,73.48,107.58,104.2,Bondo,2014-12-15,0.798895959519
912,93.65,73.96,108.01,104.61,Bungoma,2014-12-15,0.802039408112
913,94.25,74.48,108.48,105.2,Busia,2014-12-15,0.806562907307
914,92.59,73.1,107.34,103.75,Chuka,2014-12-15,0.795445833014
915,92.89,73.2,107.31,103.84,Eldoret,2014-12-15,0.796135858315
916,92.07,72.59,106.87,103.24,Embu,2014-12-15,0.791535689642
917,95.42,75.94,109.91,106.58,Garisa,2014-12-15,0.817143295254
918,91.74,72.17,106.29,102.7,Gilgil,2014-12-15,0.787395537836
919,94.62,74.86,108.82,105.58,Homabay,2014-12-15,0.809476347466
920,95.04,75.28,109.2,105.99,Isebania,2014-12-15,0.812619796059
921,94.09,74.6,108.7,105.25,Isiolo,2014-12-15,0.806946254696
922,93.01,73.44,107.44,103.96,Kabarnet,2014-12-15,0.797055892049
923,91.28,71.8,106.16,102.44,Kajiado,2014-12-15,0.785402131411
924,93.03,73.26,107.38,103.98,Kakamega,2014-12-15,0.797209231005
925,93.62,73.93,107.99,104.58,Kapenguria,2014-12-15,0.801809399678
926,92.9,73.21,107.33,103.86,Kapsabet,2014-12-15,0.796289197271
927,93.44,73.68,107.75,104.4,Kericho,2014-12-15,0.800429349076
928,94.25,74.48,108.48,105.2,Keroka,2014-12-15,0.806562907307
929,92.09,72.6,106.89,103.25,Kerugoya,2014-12-15,0.79161235912
930,92.55,73.06,107.3,103.71,Kiganjo,2014-12-15,0.795139155102
931,87.75,68.82,103.12,98.89,Kilifi,2014-12-15,0.758184466764
932,93.9,74.14,108.17,104.86,Kisii,2014-12-15,0.803956145059
933,92.95,73.19,107.3,103.91,Kisumu,2014-12-15,0.79667254466
934,93.22,73.53,107.62,104.18,Kitale,2014-12-15,0.798742620563
935,92.59,73.1,107.34,103.75,Kitui,2014-12-15,0.795445833014
936,87.88,68.94,103.26,99.01,Kwale,2014-12-15,0.759104500498
937,91.5,72.57,106.52,102.64,Lamu,2014-12-15,0.786935520969
938,98.3,78.81,112.51,109.46,Liboi,2014-12-15,0.839224104884
939,87.87,68.94,103.25,99.01,Likoni Mainland,2014-12-15,0.759104500498
940,100.76,81.07,114.46,111.72,Lokichogio,2014-12-15,0.856551406885
941,91.9,72.32,106.43,102.85,Londiani,2014-12-15,0.788545580005
942,88.78,69.84,104.08,99.91,Lungalunga,2014-12-15,0.766004753508
943,90.99,71.51,105.89,102.15,Machakos,2014-12-15,0.783178716553
944,91.44,71.95,106.3,102.6,Makuyu,2014-12-15,0.786628843058
945,94.11,74.42,108.43,105.07,Malaba,2014-12-15,0.805566204094
946,88.45,69.51,103.75,99.58,Malindi,2014-12-15,0.763474660738
947,104.66,85.18,118.28,115.82,Mandela,2014-12-15,0.887985892816
948,95.9,76.33,110.06,106.85,Maral,2014-12-15,0.819213371157
949,92.44,72.87,106.92,103.39,Marigat,2014-12-15,0.79268573181
950,97.76,78.27,112.02,108.92,Marsabit,2014-12-15,0.835083953078
951,94.09,74.6,108.7,105.25,Maua,2014-12-15,0.806946254696
952,93.53,74.05,108.2,104.69,Meru,2014-12-15,0.802652763935
953,94.86,75.1,109.04,105.81,Migori,2014-12-15,0.811239745457
954,91.8,72.23,106.34,102.75,Mogotio,2014-12-15,0.787778885226
955,91.9,72.32,106.43,102.85,Molo,2014-12-15,0.788545580005
956,87.54,68.61,102.92,98.68,Mombasa,2014-12-15,0.756574407728
957,93.51,74.02,108.17,104.67,Mtito Andei,2014-12-15,0.802499424979
958,91.44,71.95,106.3,102.6,Muranga,2014-12-15,0.786628843058
959,92.62,73.13,107.37,103.78,Mwingi,2014-12-15,0.795675841448
960,90.85,71.37,105.76,102.01,Nairobi,2014-12-15,0.782105343863
961,92.09,72.52,106.61,103.05,Naivasha,2014-12-15,0.790078969562
962,91.74,72.17,106.28,102.7,Nakuru,2014-12-15,0.787395537836
963,92.5,73.02,107.26,103.67,Namanga,2014-12-15,0.794832477191
964,93,73.52,107.72,104.17,Nanyuki,2014-12-15,0.798665951085
965,92.31,72.83,107.09,103.47,Narok,2014-12-15,0.793299087633
966,93.25,73.77,107.94,104.42,Nkubu,2014-12-15,0.800582688032
967,91.98,72.41,106.51,102.94,Nyahururu,2014-12-15,0.789235605306
968,93.57,73.8,107.87,104.52,Nyamira,2014-12-15,0.801349382811
969,92.41,72.92,107.18,103.57,Nyeri,2014-12-15,0.794065782412
970,92.96,73.19,107.31,103.91,Oyugis,2014-12-15,0.79667254466
971,91.53,72.05,106.38,102.69,Sagana,2014-12-15,0.787318868359
972,93.3,73.54,107.63,104.26,Siaya,2014-12-15,0.799355976386
973,92.96,73.19,107.31,103.91,Sondu,2014-12-15,0.79667254466
974,94.14,74.37,108.38,105.09,Sotik,2014-12-15,0.80571954305
975,90.7,71.76,105.79,101.83,Taveta,2014-12-15,0.780725293261
976,90.99,71.51,105.89,102.15,Thika,2014-12-15,0.783178716553
977,89.14,70.21,104.38,100.28,Voi,2014-12-15,0.768841524189
978,99.1,79.62,113.24,110.26,Wajir,2014-12-15,0.845357663114
979,93.08,73.39,107.5,104.04,Webuye,2014-12-15,0.797669247872
980,97.32,79.02,108.03,109.38,Bomet,2014-11-15,0.838610749061
981,96.9,78.41,107.58,108.97,Bondo,2014-11-15,0.835467300468
982,97.31,78.89,108.01,109.38,Bungoma,2014-11-15,0.838610749061
983,97.91,79.41,108.48,109.97,Busia,2014-11-15,0.843134248256
984,96.26,78.05,107.34,108.54,Chuka,2014-11-15,0.832170512919
985,96.54,78.13,107.31,108.61,Eldoret,2014-11-15,0.832707199264
986,95.74,77.54,106.87,108.03,Embu,2014-11-15,0.828260369547
987,99.09,80.88,109.91,111.37,Garisa,2014-11-15,0.853867975159
988,95.4,77.1,106.29,107.47,Gilgil,2014-11-15,0.823966878786
989,98.28,79.79,108.82,110.35,Homabay,2014-11-15,0.846047688415
990,98.7,80.21,109.2,110.76,Isebania,2014-11-15,0.849191137008
991,97.76,79.55,108.7,110.04,Isiolo,2014-11-15,0.843670934601
992,96.67,78.37,107.44,108.73,Kabarnet,2014-11-15,0.833627232999
993,94.95,76.74,106.16,107.23,Kajiado,2014-11-15,0.822126811316
994,96.68,78.19,107.38,108.75,Kakamega,2014-11-15,0.833780571954
995,97.28,78.86,107.99,109.35,Kapenguria,2014-11-15,0.838380740627
996,96.56,78.14,107.33,108.63,Kapsabet,2014-11-15,0.83286053822
997,97.1,78.61,107.75,109.16,Kericho,2014-11-15,0.836924020547
998,97.91,79.41,108.48,109.97,Keroka,2014-11-15,0.843134248256
999,95.76,77.55,106.89,108.04,Kerugoya,2014-11-15,0.828337039025
1000,96.21,78.01,107.3,108.5,Kiganjo,2014-11-15,0.831863835007
1001,91.41,73.75,103.12,103.67,Kilifi,2014-11-15,0.794832477191
1002,97.56,79.07,108.17,109.62,Kisii,2014-11-15,0.84045081653
1003,96.61,78.12,107.3,108.68,Kisumu,2014-11-15,0.833243885609
1004,96.88,78.46,107.62,108.94,Kitale,2014-11-15,0.835237292034
1005,96.26,78.05,107.34,108.54,Kitui,2014-11-15,0.832170512919
1006,91.53,73.87,103.26,103.79,Kwale,2014-11-15,0.795752510925
1007,95.16,77.5,106.52,107.42,Lamu,2014-11-15,0.823583531396
1008,101.97,83.76,112.51,114.25,Liboi,2014-11-15,0.875948784789
1009,91.53,73.87,103.25,103.79,Likoni Mainland,2014-11-15,0.795752510925
1010,104.42,86,114.46,116.49,Lokichogio,2014-11-15,0.893122747834
1011,95.55,77.25,106.43,107.62,Londiani,2014-11-15,0.825116920954
1012,92.44,74.78,104.08,104.69,Lungalunga,2014-11-15,0.802652763935
1013,94.66,76.45,105.89,106.94,Machakos,2014-11-15,0.819903396458
1014,95.1,76.9,106.3,107.39,Makuyu,2014-11-15,0.823353522963
1015,97.77,79.35,108.43,109.83,Malaba,2014-11-15,0.842060875565
1016,92.11,74.45,103.75,104.36,Malindi,2014-11-15,0.800122671165
1017,108.33,90.12,118.28,120.61,Mandela,2014-11-15,0.924710572721
1018,99.55,81.26,110.06,111.62,Maral,2014-11-15,0.855784712106
1019,96.1,77.8,106.92,108.16,Marigat,2014-11-15,0.829257072759
1020,101.42,83.22,112.02,113.71,Marsabit,2014-11-15,0.871808632983
1021,97.76,79.55,108.7,110.04,Maua,2014-11-15,0.843670934601
1022,97.2,78.99,108.2,109.48,Meru,2014-11-15,0.83937744384
1023,98.52,80.03,109.04,110.58,Migori,2014-11-15,0.847811086407
1024,95.46,77.16,106.34,107.52,Mogotio,2014-11-15,0.824350226175
1025,95.55,77.25,106.43,107.62,Molo,2014-11-15,0.825116920954
1026,91.2,73.54,102.92,103.46,Mombasa,2014-11-15,0.793222418155
1027,97.17,78.97,108.17,109.46,Mtito Andei,2014-11-15,0.839224104884
1028,95.1,76.9,106.3,107.39,Muranga,2014-11-15,0.823353522963
1029,96.28,78.08,107.37,108.57,Mwingi,2014-11-15,0.832400521352
1030,94.52,76.31,105.76,106.8,Nairobi,2014-11-15,0.818830023768
1031,95.75,77.45,106.61,107.81,Naivasha,2014-11-15,0.826573641034
1032,95.4,77.1,106.28,107.46,Nakuru,2014-11-15,0.823890209308
1033,96.17,77.97,107.26,108.46,Namanga,2014-11-15,0.831557157096
1034,96.67,78.47,107.72,108.96,Nanyuki,2014-11-15,0.83539063099
1035,95.98,77.77,107.09,108.26,Narok,2014-11-15,0.830023767538
1036,96.92,78.72,107.94,109.21,Nkubu,2014-11-15,0.837307367937
1037,95.64,77.34,106.51,107.7,Nyahururu,2014-11-15,0.825730276777
1038,97.22,78.73,107.87,109.29,Nyamira,2014-11-15,0.83792072376
1039,96.08,77.87,107.18,108.36,Nyeri,2014-11-15,0.830790462317
1040,96.61,78.12,107.31,108.68,Oyugis,2014-11-15,0.833243885609
1041,95.2,76.99,106.38,107.48,Sagana,2014-11-15,0.824043548263
1042,96.96,78.47,107.63,109.03,Siaya,2014-11-15,0.835927317335
1043,96.61,78.12,107.31,108.68,Sondu,2014-11-15,0.833243885609
1044,97.79,79.3,108.38,109.86,Sotik,2014-11-15,0.842290883999
1045,94.36,76.7,105.79,106.61,Taveta,2014-11-15,0.817373303688
1046,94.66,76.45,105.89,106.94,Thika,2014-11-15,0.819903396458
1047,92.8,75.14,104.38,105.06,Voi,2014-11-15,0.805489534616
1048,102.77,84.56,113.24,115.06,Wajir,2014-11-15,0.882159012497
1049,96.74,78.32,107.5,108.81,Webuye,2014-11-15,0.834240588822
1050,103.45,83.58,108.03,113.45,Bomet,2014-10-15,0.869815226558
1051,103.04,82.97,107.58,113.04,Bondo,2014-10-15,0.866671777965
1052,103.44,83.45,108.01,113.45,Bungoma,2014-10-15,0.869815226558
1053,104.04,83.97,108.48,114.04,Busia,2014-10-15,0.874338725753
1054,102.41,82.62,107.34,112.63,Chuka,2014-10-15,0.863528329372
1055,102.68,82.69,107.31,112.68,Eldoret,2014-10-15,0.863911676761
1056,101.89,82.11,106.87,112.12,Embu,2014-10-15,0.859618186
1057,105.24,85.46,109.91,115.47,Garisa,2014-10-15,0.88530246109
1058,101.53,81.66,106.29,111.54,Gilgil,2014-10-15,0.855171356283
1059,104.41,84.35,108.82,114.42,Homabay,2014-10-15,0.877252165913
1060,104.83,84.77,109.2,114.83,Isebania,2014-10-15,0.880395614506
1061,103.91,84.12,108.7,114.13,Isiolo,2014-10-15,0.875028751054
1062,102.8,82.93,107.44,112.8,Kabarnet,2014-10-15,0.864831710496
1063,101.1,81.32,106.16,111.33,Kajiado,2014-10-15,0.853561297248
1064,102.82,82.75,107.38,112.82,Kakamega,2014-10-15,0.864985049452
1065,103.41,83.42,107.99,113.42,Kapenguria,2014-10-15,0.869585218125
1066,102.69,82.7,107.33,112.7,Kapsabet,2014-10-15,0.864065015717
1067,103.23,83.17,107.75,113.24,Kericho,2014-10-15,0.868205167523
1068,104.04,83.97,108.48,114.04,Keroka,2014-10-15,0.874338725753
1069,101.91,82.12,106.89,112.13,Kerugoya,2014-10-15,0.859694855478
1070,102.37,82.58,107.3,112.59,Kiganjo,2014-10-15,0.863221651461
1071,97.55,78.31,103.12,107.75,Kilifi,2014-10-15,0.826113624166
1072,103.69,83.63,108.17,113.69,Kisii,2014-10-15,0.871655294027
1073,102.74,82.68,107.3,112.75,Kisumu,2014-10-15,0.864448363107
1074,103.01,83.02,107.62,113.02,Kitale,2014-10-15,0.866518439009
1075,102.41,82.62,107.34,112.63,Kitui,2014-10-15,0.863528329372
1076,97.67,78.44,103.26,107.87,Kwale,2014-10-15,0.827033657901
1077,101.3,82.06,106.52,111.5,Lamu,2014-10-15,0.854864678372
1078,108.12,88.33,112.51,118.34,Liboi,2014-10-15,0.907306601242
1079,97.67,78.43,103.25,107.87,Likoni Mainland,2014-10-15,0.827033657901
1080,110.55,90.56,114.46,120.56,Lokichogio,2014-10-15,0.924327225332
1081,101.69,81.81,106.43,111.69,Londiani,2014-10-15,0.856321398451
1082,98.57,79.34,104.08,108.77,Lungalunga,2014-10-15,0.83393391091
1083,100.81,81.03,105.89,111.03,Machakos,2014-10-15,0.851261212911
1084,101.25,81.47,106.3,111.48,Makuyu,2014-10-15,0.854711339416
1085,103.9,83.91,108.43,113.9,Malaba,2014-10-15,0.873265353063
1086,98.24,79.01,103.75,108.44,Malindi,2014-10-15,0.83140381814
1087,114.48,94.69,118.28,124.7,Mandela,2014-10-15,0.956068389174
1088,105.69,85.81,110.06,115.69,Maral,2014-10-15,0.886989189604
1089,102.23,82.36,106.92,112.23,Marigat,2014-10-15,0.860461550257
1090,107.58,87.79,112.02,117.8,Marsabit,2014-10-15,0.903166449436
1091,103.91,84.12,108.7,114.13,Maua,2014-10-15,0.875028751054
1092,103.35,83.57,108.2,113.58,Meru,2014-10-15,0.870811929771
1093,104.65,84.59,109.04,114.65,Migori,2014-10-15,0.879015563904
1094,101.59,81.72,106.34,111.59,Mogotio,2014-10-15,0.855554703672
1095,101.69,81.81,106.43,111.69,Molo,2014-10-15,0.856321398451
1096,97.34,78.1,102.92,107.54,Mombasa,2014-10-15,0.824503565131
1097,103.32,83.54,108.17,113.55,Mtito Andei,2014-10-15,0.870581921337
1098,101.25,81.47,106.3,111.48,Muranga,2014-10-15,0.854711339416
1099,102.44,82.65,107.37,112.66,Mwingi,2014-10-15,0.863758337806
1100,100.67,80.88,105.76,110.89,Nairobi,2014-10-15,0.850187840221
1101,101.88,82.01,106.61,111.88,Naivasha,2014-10-15,0.857778118531
1102,101.53,81.66,106.28,111.54,Nakuru,2014-10-15,0.855171356283
1103,102.32,82.54,107.26,112.55,Namanga,2014-10-15,0.862914973549
1104,102.82,83.04,107.72,113.05,Nanyuki,2014-10-15,0.866748447443
1105,102.13,82.34,107.09,112.35,Narok,2014-10-15,0.861381583991
1106,103.07,83.29,107.94,113.3,Nkubu,2014-10-15,0.86866518439
1107,101.77,81.9,106.51,111.77,Nyahururu,2014-10-15,0.856934754274
1108,103.36,83.29,107.87,113.36,Nyamira,2014-10-15,0.869125201257
1109,102.23,82.44,107.18,112.45,Nyeri,2014-10-15,0.86214827877
1110,102.75,82.68,107.31,112.75,Oyugis,2014-10-15,0.864448363107
1111,101.35,81.57,106.38,111.58,Sagana,2014-10-15,0.855478034195
1112,103.09,83.03,107.63,113.1,Siaya,2014-10-15,0.867131794832
